province_state,country_region,date,confirmed,deaths,recovered,active,admin2
Wakayama,Japan,2021-01-11,777,8,616,153,
Yamagata,Japan,2021-01-11,435,9,361,65,
Yamaguchi,Japan,2021-01-11,719,3,556,160,
Yamanashi,Japan,2021-01-11,755,11,546,198,
Aichi,Japan,2023-02-24,2092128,4238,,,
Akita,Japan,2023-02-24,197826,582,,,
Aomori,Japan,2023-02-24,276901,638,,,
Chiba,Japan,2023-02-24,1451747,3811,,,
Ehime,Japan,2023-02-24,311837,673,,,
Fukui,Japan,2023-02-24,197861,195,,,
Fukuoka,Japan,2023-02-24,1574073,3129,,,
Fukushima,Japan,2023-02-24,397761,810,,,
Gifu,Japan,2023-02-24,535068,1086,,,
Gunma,Japan,2023-02-24,435520,1061,,,
Hiroshima,Japan,2023-02-24,791907,1323,,,
Hokkaido,Japan,2023-02-24,1327942,4496,,,
Hyogo,Japan,2023-02-24,1455946,3773,,,
Ibaraki,Japan,2023-02-24,631879,1269,,,
Ishikawa,Japan,2023-02-24,275614,487,,,
Iwate,Japan,2023-02-24,231985,601,,,
Kagawa,Japan,2023-02-24,249934,603,,,
Kagoshima,Japan,2023-02-24,437440,863,,,
Kanagawa,Japan,2023-02-24,2200807,4211,,,
Kochi,Japan,2023-02-24,167287,580,,,
Kumamoto,Japan,2023-02-24,530437,1276,,,
Kyoto,Japan,2023-02-24,671989,1626,,,
Mie,Japan,2023-02-24,455125,1026,,,
Miyagi,Japan,2023-02-24,530553,929,,,
Miyazaki,Japan,2023-02-24,317641,767,,,
Nagano,Japan,2023-02-24,451102,842,,,
Nagasaki,Japan,2023-02-24,333596,624,,,
Nara,Japan,2023-02-24,343100,835,,,
Niigata,Japan,2023-02-24,448992,422,,,
Oita,Japan,2023-02-24,300328,746,,,
Okayama,Japan,2023-02-24,486675,828,,,
Okinawa,Japan,2023-02-24,575056,917,,,
Osaka,Japan,2023-02-24,2810508,8338,,,
Port Quarantine,Japan,2023-02-24,22118,8,,,
Saga,Japan,2023-02-24,259030,480,,,
Saitama,Japan,2023-02-24,1784684,3814,,,
Shiga,Japan,2023-02-24,370391,658,,,
Shimane,Japan,2023-02-24,165238,291,,,
Shizuoka,Japan,2023-02-24,857478,1357,,,
Tochigi,Japan,2023-02-24,417048,1042,,,
Tokushima,Japan,2023-02-24,164002,403,,,
Tokyo,Japan,2023-02-24,4312906,7941,,,
Tottori,Japan,2023-02-24,139373,254,,,
Toyama,Japan,2023-02-24,234065,306,,,
Unknown,Japan,2023-02-24,173,0,,,
Wakayama,Japan,2023-02-24,236291,510,,,
Yamagata,Japan,2023-02-24,223166,354,,,
Yamaguchi,Japan,2023-02-24,309580,730,,,
Yamanashi,Japan,2023-02-24,187755,389,,,
Aichi,Japan,2022-07-18,635616,2110,,,
Akita,Japan,2022-07-18,35010,72,,,
Aomori,Japan,2022-07-18,73383,121,,,
Chiba,Japan,2022-07-18,512136,1816,,,
Ehime,Japan,2022-07-18,55056,145,,,
Fukui,Japan,2022-07-18,44411,48,,,
Fukuoka,Japan,2022-07-18,510360,1296,,,
Fukushima,Japan,2022-07-18,72036,228,,,
Gifu,Japan,2022-07-18,119880,352,,,
Gunma,Japan,2022-07-18,107766,325,,,
Hiroshima,Japan,2022-07-18,182972,500,,,
Hokkaido,Japan,2022-07-18,400468,2106,,,
Hyogo,Japan,2022-07-18,492679,2260,,,
Ibaraki,Japan,2022-07-18,175864,456,,,
Ishikawa,Japan,2022-07-18,66935,199,,,
Iwate,Japan,2022-07-18,43456,100,,,
Kagawa,Japan,2022-07-18,56164,133,,,
Kagoshima,Japan,2022-07-18,111852,218,,,
Kanagawa,Japan,2022-07-18,861777,2252,,,
Kochi,Japan,2022-07-18,34789,116,,,
Kumamoto,Japan,2022-07-18,141352,327,,,
Kyoto,Japan,2022-07-18,235045,759,,,
Mie,Japan,2022-07-18,99155,318,,,
Miyagi,Japan,2022-07-18,103289,205,,,
Miyazaki,Japan,2022-07-18,69948,152,,,
Nagano,Japan,2022-07-18,85274,206,,,
Nagasaki,Japan,2022-07-18,76524,133,,,
Nara,Japan,2022-07-18,105356,394,,,
Niigata,Japan,2022-07-18,82951,91,,,
Oita,Japan,2022-07-18,70279,174,,,
Okayama,Japan,2022-07-18,113128,252,,,
Okinawa,Japan,2022-07-18,297933,497,,,
Osaka,Japan,2022-07-18,1121851,5233,,,
Port Quarantine,Japan,2022-07-18,4463,4,,,
Saga,Japan,2022-07-18,69549,115,,,
Saitama,Japan,2022-07-18,627091,1669,,,
Shiga,Japan,2022-07-18,105512,223,,,
Shimane,Japan,2022-07-18,32042,31,,,
Shizuoka,Japan,2022-07-18,202464,427,,,
Tochigi,Japan,2022-07-18,101773,283,,,
Tokushima,Japan,2022-07-18,27803,86,,,
Tokyo,Japan,2022-07-18,1782446,4598,,,
Tottori,Japan,2022-07-18,21383,20,,,
Toyama,Japan,2022-07-18,44822,97,,,
Unknown,Japan,2022-07-18,8,0,,,
Wakayama,Japan,2022-07-18,52215,121,,,
Yamagata,Japan,2022-07-18,33581,98,,,
Yamaguchi,Japan,2022-07-18,56172,182,,,
Yamanashi,Japan,2022-07-18,38770,69,,,
Aichi,Japan,2021-02-28,25889,515,24601,773,
Akita,Japan,2021-02-28,269,6,260,3,
Aomori,Japan,2021-02-28,816,20,769,27,
Chiba,Japan,2021-02-28,26407,453,23972,1982,
Ehime,Japan,2021-02-28,1063,23,998,42,
Fukui,Japan,2021-02-28,545,25,515,5,
Fukuoka,Japan,2021-02-28,18072,290,16954,828,
Fukushima,Japan,2021-02-28,1963,72,1747,144,
Gifu,Japan,2021-02-28,4616,105,4456,55,
Gunma,Japan,2021-02-28,4503,84,4228,191,
Hiroshima,Japan,2021-02-28,5027,100,4871,56,
Hokkaido,Japan,2021-02-28,19086,677,17814,595,
Hyogo,Japan,2021-02-28,18029,529,16939,561,
Ibaraki,Japan,2021-02-28,5760,110,5289,361,
Ishikawa,Japan,2021-02-28,1854,63,1663,128,
Iwate,Japan,2021-02-28,554,30,510,14,
Kagawa,Japan,2021-02-28,750,18,705,27,
Kagoshima,Japan,2021-02-28,1761,28,1723,10,
Kanagawa,Japan,2021-02-28,44953,682,43051,1220,
Kochi,Japan,2021-02-28,884,17,866,1,
Kumamoto,Japan,2021-02-28,3445,73,3328,44,
Kyoto,Japan,2021-02-28,9064,154,8578,332,
Mie,Japan,2021-02-28,2527,53,2408,66,
Miyagi,Japan,2021-02-28,3664,25,3480,159,
Miyazaki,Japan,2021-02-28,1947,20,1896,31,
Nagano,Japan,2021-02-28,2364,40,2338,-14,
Nagasaki,Japan,2021-02-28,1612,36,1539,37,
Nara,Japan,2021-02-28,3295,48,3232,15,
Niigata,Japan,2021-02-28,1081,14,971,96,
Oita,Japan,2021-02-28,1293,21,1237,35,
Okayama,Japan,2021-02-28,2484,32,2389,63,
Okinawa,Japan,2021-02-28,8221,120,7802,299,
Osaka,Japan,2021-02-28,47088,1117,44490,1481,
Port Quarantine,Japan,2021-02-28,2235,2,2180,53,
Saga,Japan,2021-02-28,1068,9,1007,52,
Saitama,Japan,2021-02-28,29389,565,27169,1655,
Shiga,Japan,2021-02-28,2467,46,2272,149,
Shimane,Japan,2021-02-28,290,0,278,12,
Shizuoka,Japan,2021-02-28,5141,92,4824,225,
Tochigi,Japan,2021-02-28,4101,67,3879,155,
Tokushima,Japan,2021-02-28,451,16,407,28,
Tokyo,Japan,2021-02-28,110906,1373,106635,2898,
Tottori,Japan,2021-02-28,211,2,202,7,
Toyama,Japan,2021-02-28,908,28,860,20,
Unknown,Japan,2021-02-28,8,0,8,0,
Wakayama,Japan,2021-02-28,1163,18,1109,36,
Yamagata,Japan,2021-02-28,543,15,513,15,
Yamaguchi,Japan,2021-02-28,1382,38,1287,57,
Yamanashi,Japan,2021-02-28,941,18,914,9,
Aichi,Japan,2021-08-29,80660,1035,,,
Akita,Japan,2021-08-29,1597,22,,,
Aomori,Japan,2021-08-29,4221,33,,,
Chiba,Japan,2021-08-29,84537,840,,,
Ehime,Japan,2021-08-29,4553,80,,,
Fukui,Japan,2021-08-29,2517,36,,,
Fukuoka,Japan,2021-08-29,63816,565,,,
Fukushima,Japan,2021-08-29,8652,165,,,
Gifu,Japan,2021-08-29,14968,200,,,
Gunma,Japan,2021-08-29,14678,160,,,
Hiroshima,Japan,2021-08-29,18182,180,,,
Hokkaido,Japan,2021-08-29,56236,1442,,,
Hyogo,Japan,2021-08-29,64178,1336,,,
Ibaraki,Japan,2021-08-29,20257,186,,,
Ishikawa,Japan,2021-08-29,7194,124,,,
Iwate,Japan,2021-08-29,2951,49,,,
Kagawa,Japan,2021-08-29,4133,34,,,
Kagoshima,Japan,2021-08-29,7980,46,,,
Kanagawa,Japan,2021-08-29,144588,1098,,,
Kochi,Japan,2021-08-29,3334,31,,,
Kumamoto,Japan,2021-08-29,12198,127,,,
Kyoto,Japan,2021-08-29,29434,252,,,
Mie,Japan,2021-08-29,11964,128,,,
Miyagi,Japan,2021-08-29,14553,100,,,
Miyazaki,Japan,2021-08-29,5272,32,,,
Nagano,Japan,2021-08-29,7776,94,,,
Nagasaki,Japan,2021-08-29,5176,69,,,
Nara,Japan,2021-08-29,12817,138,,,
Niigata,Japan,2021-08-29,6658,54,,,
Oita,Japan,2021-08-29,6772,68,,,
Okayama,Japan,2021-08-29,13094,127,,,
Okinawa,Japan,2021-08-29,41996,259,,,
Osaka,Japan,2021-08-29,164784,2784,,,
Port Quarantine,Japan,2021-08-29,3873,4,,,
Saga,Japan,2021-08-29,5020,27,,,
Saitama,Japan,2021-08-29,99049,891,,,
Shiga,Japan,2021-08-29,10341,96,,,
Shimane,Japan,2021-08-29,1316,2,,,
Shizuoka,Japan,2021-08-29,21819,167,,,
Tochigi,Japan,2021-08-29,13066,102,,,
Tokushima,Japan,2021-08-29,2608,63,,,
Tokyo,Japan,2021-08-29,338818,2466,,,
Tottori,Japan,2021-08-29,1421,3,,,
Toyama,Japan,2021-08-29,4302,41,,,
Unknown,Japan,2021-08-29,8,0,,,
Wakayama,Japan,2021-08-29,4458,54,,,
Yamagata,Japan,2021-08-29,3175,49,,,
Yamaguchi,Japan,2021-08-29,4842,85,,,
Yamanashi,Japan,2021-08-29,4380,25,,,
,Japan,2020-03-01,256,6,32,,
Aichi,Japan,2021-09-07,94655,1056,,,
Akita,Japan,2021-09-07,1706,23,,,
Aomori,Japan,2021-09-07,4865,33,,,
Chiba,Japan,2021-09-07,93870,906,,,
Ehime,Japan,2021-09-07,4830,81,,,
Fukui,Japan,2021-09-07,2740,36,,,
Fukuoka,Japan,2021-09-07,69747,579,,,
Fukushima,Japan,2021-09-07,9088,170,,,
Gifu,Japan,2021-09-07,16907,205,,,
Gunma,Japan,2021-09-07,15758,164,,,
Hiroshima,Japan,2021-09-07,20085,187,,,
Hokkaido,Japan,2021-09-07,58425,1460,,,
Hyogo,Japan,2021-09-07,70905,1349,,,
Ibaraki,Japan,2021-09-07,22147,197,,,
Ishikawa,Japan,2021-09-07,7485,124,,,
Iwate,Japan,2021-09-07,3271,50,,,
Kagawa,Japan,2021-09-07,4501,34,,,
Kagoshima,Japan,2021-09-07,8599,55,,,
Kanagawa,Japan,2021-09-07,157960,1151,,,
Kochi,Japan,2021-09-07,3828,31,,,
Kumamoto,Japan,2021-09-07,13460,131,,,
Kyoto,Japan,2021-09-07,32901,256,,,
Mie,Japan,2021-09-07,13644,141,,,
Miyagi,Japan,2021-09-07,15447,104,,,
Miyazaki,Japan,2021-09-07,5799,33,,,
Nagano,Japan,2021-09-07,8213,94,,,
Nagasaki,Japan,2021-09-07,5612,69,,,
Nara,Japan,2021-09-07,14282,142,,,
Niigata,Japan,2021-09-07,7137,56,,,
Oita,Japan,2021-09-07,7569,70,,,
Okayama,Japan,2021-09-07,14354,132,,,
Okinawa,Japan,2021-09-07,45839,268,,,
Osaka,Japan,2021-09-07,183292,2838,,,
Port Quarantine,Japan,2021-09-07,3978,4,,,
Saga,Japan,2021-09-07,5496,28,,,
Saitama,Japan,2021-09-07,107383,915,,,
Shiga,Japan,2021-09-07,11484,97,,,
Shimane,Japan,2021-09-07,1491,2,,,
Shizuoka,Japan,2021-09-07,24733,186,,,
Tochigi,Japan,2021-09-07,14065,105,,,
Tokushima,Japan,2021-09-07,2942,64,,,
Tokyo,Japan,2021-09-07,359260,2577,,,
Tottori,Japan,2021-09-07,1552,5,,,
Toyama,Japan,2021-09-07,4617,44,,,
Unknown,Japan,2021-09-07,8,0,,,
Wakayama,Japan,2021-09-07,4930,55,,,
Yamagata,Japan,2021-09-07,3368,51,,,
Yamaguchi,Japan,2021-09-07,5299,87,,,
Yamanashi,Japan,2021-09-07,4772,26,,,
Aichi,Japan,2021-12-11,106958,1161,,,
Akita,Japan,2021-12-11,1934,27,,,
Aomori,Japan,2021-12-11,5900,38,,,
Chiba,Japan,2021-12-11,100512,1028,,,
Ehime,Japan,2021-12-11,5412,82,,,
Fukui,Japan,2021-12-11,3115,38,,,
Fukuoka,Japan,2021-12-11,74666,625,,,
Fukushima,Japan,2021-12-11,9493,176,,,
Gifu,Japan,2021-12-11,18928,218,,,
Gunma,Japan,2021-12-11,17014,176,,,
Hiroshima,Japan,2021-12-11,22175,202,,,
Hokkaido,Japan,2021-12-11,61196,1474,,,
Hyogo,Japan,2021-12-11,78744,1398,,,
Ibaraki,Japan,2021-12-11,24462,220,,,
Ishikawa,Japan,2021-12-11,7969,129,,,
Iwate,Japan,2021-12-11,3487,53,,,
Kagawa,Japan,2021-12-11,4702,38,,,
Kagoshima,Japan,2021-12-11,9103,66,,,
Kanagawa,Japan,2021-12-11,169406,1315,,,
Kochi,Japan,2021-12-11,4167,33,,,
Kumamoto,Japan,2021-12-11,14395,136,,,
Kyoto,Japan,2021-12-11,36009,291,,,
Mie,Japan,2021-12-11,14815,163,,,
Miyagi,Japan,2021-12-11,16285,118,,,
Miyazaki,Japan,2021-12-11,6139,41,,,
Nagano,Japan,2021-12-11,8892,97,,,
Nagasaki,Japan,2021-12-11,6119,73,,,
Nara,Japan,2021-12-11,15649,149,,,
Niigata,Japan,2021-12-11,8078,61,,,
Oita,Japan,2021-12-11,8187,84,,,
Okayama,Japan,2021-12-11,15548,136,,,
Okinawa,Japan,2021-12-11,50350,398,,,
Osaka,Japan,2021-12-11,203277,3064,,,
Port Quarantine,Japan,2021-12-11,4463,4,,,
Saga,Japan,2021-12-11,5866,30,,,
Saitama,Japan,2021-12-11,115921,1059,,,
Shiga,Japan,2021-12-11,12440,104,,,
Shimane,Japan,2021-12-11,1733,5,,,
Shizuoka,Japan,2021-12-11,26852,209,,,
Tochigi,Japan,2021-12-11,15502,117,,,
Tokushima,Japan,2021-12-11,3291,66,,,
Tokyo,Japan,2021-12-11,382369,3170,,,
Tottori,Japan,2021-12-11,1669,5,,,
Toyama,Japan,2021-12-11,4868,52,,,
Unknown,Japan,2021-12-11,8,0,,,
Wakayama,Japan,2021-12-11,5303,62,,,
Yamagata,Japan,2021-12-11,3604,56,,,
Yamaguchi,Japan,2021-12-11,5793,93,,,
Yamanashi,Japan,2021-12-11,5157,29,,,
Aichi,Japan,2022-08-13,973582,2322,,,
Akita,Japan,2022-08-13,57934,83,,,
Aomori,Japan,2022-08-13,109503,157,,,
Chiba,Japan,2022-08-13,732410,2010,,,
Ehime,Japan,2022-08-13,95982,187,,,
Fukui,Japan,2022-08-13,73669,60,,,
Fukuoka,Japan,2022-08-13,801333,1481,,,
Fukushima,Japan,2022-08-13,111125,238,,,
Gifu,Japan,2022-08-13,189849,400,,,
Gunma,Japan,2022-08-13,164457,375,,,
Hiroshima,Japan,2022-08-13,268117,550,,,
Hokkaido,Japan,2022-08-13,540802,2234,,,
Hyogo,Japan,2022-08-13,738511,2431,,,
Ibaraki,Japan,2022-08-13,256092,510,,,
Ishikawa,Japan,2022-08-13,102630,211,,,
Iwate,Japan,2022-08-13,68259,129,,,
Kagawa,Japan,2022-08-13,88872,192,,,
Kagoshima,Japan,2022-08-13,190565,293,,,
Kanagawa,Japan,2022-08-13,1196046,2484,,,
Kochi,Japan,2022-08-13,57371,154,,,
Kumamoto,Japan,2022-08-13,233155,441,,,
Kyoto,Japan,2022-08-13,352236,797,,,
Mie,Japan,2022-08-13,159861,378,,,
Miyagi,Japan,2022-08-13,171550,246,,,
Miyazaki,Japan,2022-08-13,123579,212,,,
Nagano,Japan,2022-08-13,131658,227,,,
Nagasaki,Japan,2022-08-13,130623,169,,,
Nara,Japan,2022-08-13,154120,433,,,
Niigata,Japan,2022-08-13,144469,103,,,
Oita,Japan,2022-08-13,116968,210,,,
Okayama,Japan,2022-08-13,172807,296,,,
Okinawa,Japan,2022-08-13,416722,537,,,
Osaka,Japan,2022-08-13,1617938,5613,,,
Port Quarantine,Japan,2022-08-13,4463,4,,,
Saga,Japan,2022-08-13,108558,160,,,
Saitama,Japan,2022-08-13,908370,1802,,,
Shiga,Japan,2022-08-13,160396,256,,,
Shimane,Japan,2022-08-13,53784,59,,,
Shizuoka,Japan,2022-08-13,331430,530,,,
Tochigi,Japan,2022-08-13,158834,338,,,
Tokushima,Japan,2022-08-13,46524,96,,,
Tokyo,Japan,2022-08-13,2545525,4888,,,
Tottori,Japan,2022-08-13,38598,34,,,
Toyama,Japan,2022-08-13,75334,115,,,
Unknown,Japan,2022-08-13,8,0,,,
Wakayama,Japan,2022-08-13,86724,165,,,
Yamagata,Japan,2022-08-13,55415,114,,,
Yamaguchi,Japan,2022-08-13,96349,230,,,
Yamanashi,Japan,2022-08-13,65282,91,,,
Aichi,Japan,2020-12-10,12136,125,9547,2464,
Akita,Japan,2020-12-10,90,1,88,1,
Aomori,Japan,2020-12-10,358,6,287,65,
Chiba,Japan,2020-12-10,7844,94,6831,919,
Ehime,Japan,2020-12-10,354,7,268,79,
Fukui,Japan,2020-12-10,331,11,298,22,
Fukuoka,Japan,2020-12-10,6339,108,5712,519,
Fukushima,Japan,2020-12-10,582,9,483,90,
Gifu,Japan,2020-12-10,1381,17,1049,315,
Gunma,Japan,2020-12-10,1526,22,1162,342,
Hiroshima,Japan,2020-12-10,1331,7,820,504,
Hokkaido,Japan,2020-12-10,10794,279,7848,2667,
Hyogo,Japan,2020-12-10,7010,96,5781,1133,
Ibaraki,Japan,2020-12-10,1911,26,1516,369,
Ishikawa,Japan,2020-12-10,888,51,803,34,
Iwate,Japan,2020-12-10,230,8,162,60,
Kagawa,Japan,2020-12-10,199,3,134,62,
Kagoshima,Japan,2020-12-10,771,15,621,135,
Kanagawa,Japan,2020-12-10,14342,217,12482,1643,
Kochi,Japan,2020-12-10,301,4,161,136,
Kumamoto,Japan,2020-12-10,1171,14,1004,153,
Kyoto,Japan,2020-12-10,3076,39,2590,447,
Mie,Japan,2020-12-10,1010,9,779,222,
Miyagi,Japan,2020-12-10,1418,11,1173,234,
Miyazaki,Japan,2020-12-10,578,4,479,95,
Nagano,Japan,2020-12-10,891,6,712,173,
Nagasaki,Japan,2020-12-10,290,3,265,22,
Nara,Japan,2020-12-10,1390,12,1124,254,
Niigata,Japan,2020-12-10,374,1,291,82,
Oita,Japan,2020-12-10,464,3,284,177,
Okayama,Japan,2020-12-10,702,11,468,223,
Okinawa,Japan,2020-12-10,4706,78,4202,426,
Osaka,Japan,2020-12-10,23836,339,18825,4672,
Port Quarantine,Japan,2020-12-10,1644,1,1497,146,
Saga,Japan,2020-12-10,365,3,310,52,
Saitama,Japan,2020-12-10,9927,165,7999,1763,
Shiga,Japan,2020-12-10,847,11,768,68,
Shimane,Japan,2020-12-10,165,0,147,18,
Shizuoka,Japan,2020-12-10,2085,17,1367,701,
Tochigi,Japan,2020-12-10,822,3,606,213,
Tokushima,Japan,2020-12-10,187,10,172,5,
Tokyo,Japan,2020-12-10,45578,505,39970,5103,
Tottori,Japan,2020-12-10,67,0,56,11,
Toyama,Japan,2020-12-10,464,26,430,8,
Unknown,Japan,2020-12-10,8,0,8,0,
Wakayama,Japan,2020-12-10,538,7,439,92,
Yamagata,Japan,2020-12-10,218,1,134,83,
Yamaguchi,Japan,2020-12-10,427,2,365,60,
Yamanashi,Japan,2020-12-10,440,8,333,99,
Aichi,Japan,2022-06-02,545299,2071,,,
Akita,Japan,2022-06-02,30589,68,,,
Aomori,Japan,2022-06-02,58225,104,,,
Chiba,Japan,2022-06-02,450833,1778,,,
Ehime,Japan,2022-06-02,39981,139,,,
Fukui,Japan,2022-06-02,35541,45,,,
Fukuoka,Japan,2022-06-02,427520,1257,,,
Fukushima,Japan,2022-06-02,63741,222,,,
Gifu,Japan,2022-06-02,100876,338,,,
Gunma,Japan,2022-06-02,94709,320,,,
Hiroshima,Japan,2022-06-02,158349,486,,,
Hokkaido,Japan,2022-06-02,361224,2066,,,
Hyogo,Japan,2022-06-02,426482,2234,,,
Ibaraki,Japan,2022-06-02,159208,439,,,
Ishikawa,Japan,2022-06-02,56248,196,,,
Iwate,Japan,2022-06-02,35084,91,,,
Kagawa,Japan,2022-06-02,48423,127,,,
Kagoshima,Japan,2022-06-02,83744,199,,,
Kanagawa,Japan,2022-06-02,755870,2204,,,
Kochi,Japan,2022-06-02,27808,113,,,
Kumamoto,Japan,2022-06-02,99172,292,,,
Kyoto,Japan,2022-06-02,203864,717,,,
Mie,Japan,2022-06-02,82684,301,,,
Miyagi,Japan,2022-06-02,87469,198,,,
Miyazaki,Japan,2022-06-02,53445,142,,,
Nagano,Japan,2022-06-02,73916,200,,,
Nagasaki,Japan,2022-06-02,59325,124,,,
Nara,Japan,2022-06-02,91412,386,,,
Niigata,Japan,2022-06-02,72361,91,,,
Oita,Japan,2022-06-02,54631,160,,,
Okayama,Japan,2022-06-02,98915,248,,,
Okinawa,Japan,2022-06-02,218094,460,,,
Osaka,Japan,2022-06-02,977328,5057,,,
Port Quarantine,Japan,2022-06-02,4463,4,,,
Saga,Japan,2022-06-02,52639,105,,,
Saitama,Japan,2022-06-02,552027,1613,,,
Shiga,Japan,2022-06-02,91149,219,,,
Shimane,Japan,2022-06-02,17042,15,,,
Shizuoka,Japan,2022-06-02,171317,411,,,
Tochigi,Japan,2022-06-02,91257,273,,,
Tokushima,Japan,2022-06-02,22341,85,,,
Tokyo,Japan,2022-06-02,1545058,4512,,,
Tottori,Japan,2022-06-02,15258,20,,,
Toyama,Japan,2022-06-02,37536,93,,,
Unknown,Japan,2022-06-02,8,0,,,
Wakayama,Japan,2022-06-02,42294,117,,,
Yamagata,Japan,2022-06-02,28676,94,,,
Yamaguchi,Japan,2022-06-02,45174,176,,,
Yamanashi,Japan,2022-06-02,32882,68,,,
Aichi,Japan,2020-06-08,510,34,463,13,
Akita,Japan,2020-06-08,16,0,16,0,
Aomori,Japan,2020-06-08,27,1,26,0,
Chiba,Japan,2020-06-08,912,45,844,23,
Ehime,Japan,2020-06-08,82,4,70,8,
Fukui,Japan,2020-06-08,122,8,113,1,
Fukuoka,Japan,2020-06-08,802,28,642,132,
Fukushima,Japan,2020-06-08,81,0,78,3,
Gifu,Japan,2020-06-08,152,7,142,3,
Gunma,Japan,2020-06-08,151,19,125,7,
Hiroshima,Japan,2020-06-08,165,3,163,-1,
Hokkaido,Japan,2020-06-08,1116,91,881,144,
Hyogo,Japan,2020-06-08,699,43,652,4,
Ibaraki,Japan,2020-06-08,168,10,155,3,
Ishikawa,Japan,2020-06-08,299,27,238,34,
Kagawa,Japan,2020-06-08,28,0,28,0,
Kagoshima,Japan,2020-06-08,10,0,10,0,
Kanagawa,Japan,2020-06-08,1396,89,1163,144,
Kochi,Japan,2020-06-08,74,3,71,0,
Kumamoto,Japan,2020-06-08,47,3,44,0,
Kyoto,Japan,2020-06-08,359,18,332,9,
Mie,Japan,2020-06-08,45,1,44,0,
Miyagi,Japan,2020-06-08,88,1,87,0,
Miyazaki,Japan,2020-06-08,17,0,17,0,
Nagano,Japan,2020-06-08,75,0,71,4,
Nagasaki,Japan,2020-06-08,17,1,16,0,
Nara,Japan,2020-06-08,92,2,89,1,
Niigata,Japan,2020-06-08,82,0,81,1,
Oita,Japan,2020-06-08,60,1,58,1,
Okayama,Japan,2020-06-08,25,0,25,0,
Okinawa,Japan,2020-06-08,145,6,137,2,
Osaka,Japan,2020-06-08,1785,84,1635,66,
Port Quarantine,Japan,2020-06-08,216,0,162,54,
Saga,Japan,2020-06-08,45,0,45,0,
Saitama,Japan,2020-06-08,1007,51,920,36,
Shiga,Japan,2020-06-08,100,1,97,2,
Shimane,Japan,2020-06-08,24,0,23,1,
Shizuoka,Japan,2020-06-08,76,1,73,2,
Tochigi,Japan,2020-06-08,66,0,60,6,
Tokushima,Japan,2020-06-08,5,1,4,0,
Tokyo,Japan,2020-06-08,5400,311,4716,373,
Tottori,Japan,2020-06-08,3,0,3,0,
Toyama,Japan,2020-06-08,227,22,199,6,
Unknown,Japan,2020-06-08,8,0,0,8,
Wakayama,Japan,2020-06-08,63,3,60,0,
Yamagata,Japan,2020-06-08,69,0,67,2,
Yamaguchi,Japan,2020-06-08,37,0,36,1,
Yamanashi,Japan,2020-06-08,67,1,62,4,
Aichi,Japan,2021-03-14,26478,553,25299,626,
Akita,Japan,2021-03-14,269,6,262,1,
Aomori,Japan,2021-03-14,859,20,796,43,
Chiba,Japan,2021-03-14,27974,508,26145,1321,
Ehime,Japan,2021-03-14,1077,24,1034,19,
Fukui,Japan,2021-03-14,546,25,519,2,
Fukuoka,Japan,2021-03-14,18522,318,17720,484,
Fukushima,Japan,2021-03-14,2199,92,1849,258,
Gifu,Japan,2021-03-14,4686,113,4602,-29,
Gunma,Japan,2021-03-14,4694,90,4456,148,
Hiroshima,Japan,2021-03-14,5065,101,4924,40,
Hokkaido,Japan,2021-03-14,19883,707,18439,737,
Hyogo,Japan,2021-03-14,18537,565,17393,579,
Ibaraki,Japan,2021-03-14,6190,122,5726,342,
Ishikawa,Japan,2021-03-14,1889,63,1796,30,
Iwate,Japan,2021-03-14,564,30,525,9,
Kagawa,Japan,2021-03-14,765,18,732,15,
Kagoshima,Japan,2021-03-14,1763,29,1753,-19,
Kanagawa,Japan,2021-03-14,46448,748,44560,1140,
Kochi,Japan,2021-03-14,906,19,876,11,
Kumamoto,Japan,2021-03-14,3476,75,3372,29,
Kyoto,Japan,2021-03-14,9197,162,8841,194,
Mie,Japan,2021-03-14,2605,63,2528,14,
Miyagi,Japan,2021-03-14,4137,25,3651,461,
Miyazaki,Japan,2021-03-14,1949,21,1918,10,
Nagano,Japan,2021-03-14,2416,40,2356,20,
Nagasaki,Japan,2021-03-14,1613,37,1573,3,
Nara,Japan,2021-03-14,3389,50,3320,19,
Niigata,Japan,2021-03-14,1183,15,1069,99,
Oita,Japan,2021-03-14,1298,22,1268,8,
Okayama,Japan,2021-03-14,2579,35,2441,103,
Okinawa,Japan,2021-03-14,8530,123,8072,335,
Osaka,Japan,2021-03-14,48272,1154,45679,1439,
Port Quarantine,Japan,2021-03-14,2291,2,2222,67,
Saga,Japan,2021-03-14,1155,11,1068,76,
Saitama,Japan,2021-03-14,30947,664,28623,1660,
Shiga,Japan,2021-03-14,2643,49,2438,156,
Shimane,Japan,2021-03-14,291,0,284,7,
Shizuoka,Japan,2021-03-14,5396,101,5069,226,
Tochigi,Japan,2021-03-14,4292,69,4054,169,
Tokushima,Japan,2021-03-14,463,18,428,17,
Tokyo,Japan,2021-03-14,114639,1577,110847,2215,
Tottori,Japan,2021-03-14,211,2,205,4,
Toyama,Japan,2021-03-14,915,28,873,14,
Unknown,Japan,2021-03-14,8,0,8,0,
Wakayama,Japan,2021-03-14,1178,18,1124,36,
Yamagata,Japan,2021-03-14,557,15,523,19,
Yamaguchi,Japan,2021-03-14,1390,42,1324,24,
Yamanashi,Japan,2021-03-14,953,18,923,12,
Aichi,Japan,2021-06-04,48486,813,42569,5104,
Akita,Japan,2021-06-04,760,16,709,35,
